date,symbol,kind,value,fetched_at
2015-02-02,IEF,dividend,0.182000,2026-09-05T01:17:07Z
2015-02-02,TLT,dividend,0.279000,2026-09-05T01:17:07Z
2015-03-02,IEF,dividend,0.170000,2026-09-05T01:17:07Z
2015-03-02,TLT,dividend,0.252000,2026-09-05T01:17:07Z
2015-03-20,SPY,dividend,0.931000,2026-09-05T01:17:07Z
2015-03-25,IWM,dividend,0.383000,2026-09-05T01:17:07Z
2015-03-25,VEA,dividend,0.181000,2026-09-05T01:17:07Z
2015-03-25,VNQ,dividend,0.512000,2026-09-05T01:17:07Z
2015-03-25,VWO,dividend,0.071000,2026-09-05T01:17:07Z
2015-04-01,IEF,dividend,0.175000,2026-09-05T01:17:07Z
2015-04-01,TLT,dividend,0.273000,2026-09-05T01:17:07Z
2015-05-01,IEF,dividend,0.163000,2026-09-05T01:17:07Z
2015-05-01,TLT,dividend,0.258000,2026-09-05T01:17:07Z
2015-06-01,IEF,dividend,0.169000,2026-09-05T01:17:07Z
2015-06-01,TLT,dividend,0.264000,2026-09-05T01:17:07Z
2015-06-19,SPY,dividend,1.030000,2026-09-05T01:17:07Z
2015-06-26,VEA,dividend,0.513000,2026-09-05T01:17:07Z
2015-06-26,VNQ,dividend,0.762000,2026-09-05T01:17:07Z
2015-06-26,VWO,dividend,0.386000,2026-09-05T01:17:07Z
2015-07-01,IEF,dividend,0.162000,2026-09-05T01:17:07Z
2015-07-01,TLT,dividend,0.258000,2026-09-05T01:17:07Z
2015-07-02,IWM,dividend,0.529000,2026-09-05T01:17:07Z
2015-08-03,IEF,dividend,0.164000,2026-09-05T01:17:07Z
2015-08-03,TLT,dividend,0.267000,2026-09-05T01:17:07Z
2015-09-01,IEF,dividend,0.167000,2026-09-05T01:17:07Z
2015-09-01,TIP,dividend,0.308000,2026-09-05T01:17:07Z
2015-09-01,TLT,dividend,0.263000,2026-09-05T01:17:07Z
2015-09-18,SPY,dividend,1.033000,2026-09-05T01:17:07Z
2015-09-23,VNQ,dividend,0.752000,2026-09-05T01:17:07Z
2015-09-25,IWM,dividend,0.324000,2026-09-05T01:17:07Z
2015-09-25,VEA,dividend,0.156000,2026-09-05T01:17:07Z
2015-09-25,VWO,dividend,0.450000,2026-09-05T01:17:07Z
2015-10-01,IEF,dividend,0.164000,2026-09-05T01:17:07Z
2015-10-01,TIP,dividend,0.062000,2026-09-05T01:17:07Z
2015-10-01,TLT,dividend,0.256000,2026-09-05T01:17:07Z
2015-11-02,IEF,dividend,0.163000,2026-09-05T01:17:07Z
2015-11-02,TLT,dividend,0.267000,2026-09-05T01:17:07Z
2015-12-01,IEF,dividend,0.165000,2026-09-05T01:17:07Z
2015-12-01,TLT,dividend,0.257000,2026-09-05T01:17:07Z
2015-12-18,SPY,dividend,1.212000,2026-09-05T01:17:07Z
2015-12-21,VEA,dividend,0.221000,2026-09-05T01:17:07Z
2015-12-21,VWO,dividend,0.159000,2026-09-05T01:17:07Z
2015-12-23,VNQ,dividend,1.098000,2026-09-05T01:17:07Z
2015-12-24,IEF,dividend,0.164000,2026-09-05T01:17:07Z
2015-12-24,IWM,dividend,0.496000,2026-09-05T01:17:07Z
2015-12-24,TLT,dividend,0.254000,2026-09-05T01:17:07Z
