date,symbol,kind,value,fetched_at
2011-02-01,IEF,dividend,0.235000,2026-09-05T01:17:07Z
2011-02-01,TIP,dividend,0.164000,2026-09-05T01:17:07Z
2011-02-01,TLT,dividend,0.320000,2026-09-05T01:17:07Z
2011-03-01,IEF,dividend,0.216000,2026-09-05T01:17:07Z
2011-03-01,TIP,dividend,0.274000,2026-09-05T01:17:07Z
2011-03-01,TLT,dividend,0.297000,2026-09-05T01:17:07Z
2011-03-18,SPY,dividend,0.553000,2026-09-05T01:17:07Z
2011-03-23,VEA,dividend,0.012000,2026-09-05T01:17:07Z
2011-03-24,IWM,dividend,0.169000,2026-09-05T01:17:07Z
2011-03-25,VNQ,dividend,0.412000,2026-09-05T01:17:07Z
2011-04-01,IEF,dividend,0.248000,2026-09-05T01:17:07Z
2011-04-01,TIP,dividend,0.582000,2026-09-05T01:17:07Z
2011-04-01,TLT,dividend,0.386000,2026-09-05T01:17:07Z
2011-05-02,IEF,dividend,0.241000,2026-09-05T01:17:07Z
2011-05-02,TIP,dividend,0.594000,2026-09-05T01:17:07Z
2011-05-02,TLT,dividend,0.400000,2026-09-05T01:17:07Z
2011-06-01,IEF,dividend,0.244000,2026-09-05T01:17:07Z
2011-06-01,TIP,dividend,1.049000,2026-09-05T01:17:07Z
2011-06-01,TLT,dividend,0.352000,2026-09-05T01:17:07Z
2011-06-17,SPY,dividend,0.628000,2026-09-05T01:17:07Z
2011-06-24,VNQ,dividend,0.499000,2026-09-05T01:17:07Z
2011-07-01,IEF,dividend,0.231000,2026-09-05T01:17:07Z
2011-07-01,TIP,dividend,0.755000,2026-09-05T01:17:07Z
2011-07-01,TLT,dividend,0.320000,2026-09-05T01:17:07Z
2011-07-05,IWM,dividend,0.252000,2026-09-05T01:17:07Z
2011-08-01,IEF,dividend,0.238000,2026-09-05T01:17:07Z
2011-08-01,TIP,dividend,0.581000,2026-09-05T01:17:07Z
2011-08-01,TLT,dividend,0.325000,2026-09-05T01:17:07Z
2011-09-01,IEF,dividend,0.229000,2026-09-05T01:17:07Z
2011-09-01,TIP,dividend,0.010000,2026-09-05T01:17:07Z
2011-09-01,TLT,dividend,0.322000,2026-09-05T01:17:07Z
2011-09-16,SPY,dividend,0.625000,2026-09-05T01:17:07Z
2011-09-23,IWM,dividend,0.250000,2026-09-05T01:17:07Z
2011-09-23,VNQ,dividend,0.497000,2026-09-05T01:17:07Z
2011-10-03,IEF,dividend,0.211000,2026-09-05T01:17:07Z
2011-10-03,TIP,dividend,0.173000,2026-09-05T01:17:07Z
2011-10-03,TLT,dividend,0.306000,2026-09-05T01:17:07Z
2011-11-01,IEF,dividend,0.209000,2026-09-05T01:17:07Z
2011-11-01,TIP,dividend,0.360000,2026-09-05T01:17:07Z
2011-11-01,TLT,dividend,0.299000,2026-09-05T01:17:07Z
2011-12-01,IEF,dividend,0.200000,2026-09-05T01:17:07Z
2011-12-01,TIP,dividend,0.241000,2026-09-05T01:17:07Z
2011-12-01,TLT,dividend,0.290000,2026-09-05T01:17:07Z
2011-12-16,SPY,dividend,0.770000,2026-09-05T01:17:07Z
2011-12-21,VEA,dividend,1.046000,2026-09-05T01:17:07Z
2011-12-21,VWO,dividend,0.906000,2026-09-05T01:17:07Z
2011-12-22,IWM,dividend,0.360000,2026-09-05T01:17:07Z
2011-12-23,VNQ,dividend,0.642000,2026-09-05T01:17:07Z
2011-12-27,IEF,dividend,0.189000,2026-09-05T01:17:07Z
2011-12-27,TLT,dividend,0.380000,2026-09-05T01:17:07Z
2011-12-28,BIL,dividend,0.004000,2026-09-05T01:17:07Z
