date,symbol,kind,value,fetched_at
2024-02-01,BIL,dividend,0.406000,2026-09-05T01:17:07Z
2024-02-01,IEF,dividend,0.236000,2026-09-05T01:17:07Z
2024-02-01,TLT,dividend,0.310000,2026-09-05T01:17:07Z
2024-03-01,BIL,dividend,0.355000,2026-09-05T01:17:07Z
2024-03-01,IEF,dividend,0.249000,2026-09-05T01:17:07Z
2024-03-01,TLT,dividend,0.295000,2026-09-05T01:17:07Z
2024-03-15,SPY,dividend,1.595000,2026-09-05T01:17:07Z
2024-03-15,VEA,dividend,0.287000,2026-09-05T01:17:07Z
2024-03-15,VWO,dividend,0.039000,2026-09-05T01:17:07Z
2024-03-21,IWM,dividend,0.522000,2026-09-05T01:17:07Z
2024-03-22,VNQ,dividend,0.732000,2026-09-05T01:17:07Z
2024-04-01,BIL,dividend,0.405000,2026-09-05T01:17:07Z
2024-04-01,IEF,dividend,0.276000,2026-09-05T01:17:07Z
2024-04-01,TIP,dividend,0.065000,2026-09-05T01:17:07Z
2024-04-01,TLT,dividend,0.312000,2026-09-05T01:17:07Z
2024-05-01,BIL,dividend,0.388000,2026-09-05T01:17:07Z
2024-05-01,IEF,dividend,0.271000,2026-09-05T01:17:07Z
2024-05-01,TIP,dividend,0.693000,2026-09-05T01:17:07Z
2024-05-01,TLT,dividend,0.308000,2026-09-05T01:17:07Z
2024-06-03,BIL,dividend,0.405000,2026-09-05T01:17:07Z
2024-06-03,IEF,dividend,0.276000,2026-09-05T01:17:07Z
2024-06-03,TIP,dividend,0.727000,2026-09-05T01:17:07Z
2024-06-03,TLT,dividend,0.308000,2026-09-05T01:17:07Z
2024-06-11,IWM,dividend,0.562000,2026-09-05T01:17:07Z
2024-06-21,SPY,dividend,1.759000,2026-09-05T01:17:07Z
2024-06-21,VEA,dividend,0.461000,2026-09-05T01:17:07Z
2024-06-21,VWO,dividend,0.170000,2026-09-05T01:17:07Z
2024-06-28,VNQ,dividend,1.033000,2026-09-05T01:17:07Z
2024-07-01,BIL,dividend,0.392000,2026-09-05T01:17:07Z
2024-07-01,IEF,dividend,0.285000,2026-09-05T01:17:07Z
2024-07-01,TIP,dividend,0.437000,2026-09-05T01:17:07Z
2024-07-01,TLT,dividend,0.291000,2026-09-05T01:17:07Z
2024-08-01,BIL,dividend,0.402000,2026-09-05T01:17:07Z
2024-08-01,IEF,dividend,0.289000,2026-09-05T01:17:07Z
2024-08-01,TIP,dividend,0.173000,2026-09-05T01:17:07Z
2024-08-01,TLT,dividend,0.315000,2026-09-05T01:17:07Z
2024-09-03,BIL,dividend,0.396000,2026-09-05T01:17:07Z
2024-09-03,IEF,dividend,0.288000,2026-09-05T01:17:07Z
2024-09-03,TIP,dividend,0.030000,2026-09-05T01:17:07Z
2024-09-03,TLT,dividend,0.313000,2026-09-05T01:17:07Z
2024-09-20,SPY,dividend,1.746000,2026-09-05T01:17:07Z
2024-09-20,VEA,dividend,0.144000,2026-09-05T01:17:07Z
2024-09-20,VWO,dividend,0.134000,2026-09-05T01:17:07Z
2024-09-25,IWM,dividend,0.752000,2026-09-05T01:17:07Z
2024-09-27,VNQ,dividend,0.813000,2026-09-05T01:17:07Z
2024-10-01,BIL,dividend,0.371000,2026-09-05T01:17:07Z
2024-10-01,IEF,dividend,0.286000,2026-09-05T01:17:07Z
2024-10-01,TIP,dividend,0.122000,2026-09-05T01:17:07Z
2024-10-01,TLT,dividend,0.316000,2026-09-05T01:17:07Z
2024-11-01,BIL,dividend,0.359000,2026-09-05T01:17:07Z
2024-11-01,IEF,dividend,0.292000,2026-09-05T01:17:07Z
2024-11-01,TIP,dividend,0.089000,2026-09-05T01:17:07Z
2024-11-01,TLT,dividend,0.311000,2026-09-05T01:17:07Z
2024-12-02,BIL,dividend,0.335000,2026-09-05T01:17:07Z
2024-12-02,IEF,dividend,0.292000,2026-09-05T01:17:07Z
2024-12-02,TIP,dividend,0.190000,2026-09-05T01:17:07Z
2024-12-02,TLT,dividend,0.325000,2026-09-05T01:17:07Z
2024-12-17,IWM,dividend,0.694000,2026-09-05T01:17:07Z
2024-12-18,IEF,dividend,0.308000,2026-09-05T01:17:07Z
2024-12-18,TIP,dividend,0.160000,2026-09-05T01:17:07Z
2024-12-18,TLT,dividend,0.351000,2026-09-05T01:17:07Z
2024-12-19,BIL,dividend,0.383000,2026-09-05T01:17:07Z
2024-12-20,SPY,dividend,1.966000,2026-09-05T01:17:07Z
2024-12-20,VEA,dividend,0.713000,2026-09-05T01:17:07Z
2024-12-20,VWO,dividend,1.066000,2026-09-05T01:17:07Z
2024-12-23,DBC,dividend,1.116000,2026-09-05T01:17:07Z
2024-12-23,VNQ,dividend,0.856000,2026-09-05T01:17:07Z
