date,symbol,close,volume,fetched_at
2012-01-03,BIL,45.820000,4246650,2026-09-05T01:17:07Z
2012-01-03,DBC,27.639999,5940500,2026-09-05T01:17:07Z
2012-01-03,IEF,104.900002,1297700,2026-09-05T01:17:07Z
2012-01-03,IWM,74.970001,60504700,2026-09-05T01:17:07Z
2012-01-03,SPY,127.500000,193697900,2026-09-05T01:17:07Z
2012-01-03,TIP,116.650002,1242000,2026-09-05T01:17:07Z
2012-01-03,TLT,119.430000,9076900,2026-09-05T01:17:07Z
2012-01-03,VEA,31.450001,8276700,2026-09-05T01:17:07Z
2012-01-03,VNQ,58.490002,6177500,2026-09-05T01:17:07Z
2012-01-03,VWO,39.330002,29435300,2026-09-05T01:17:07Z
2012-01-04,BIL,45.820000,443250,2026-09-05T01:17:07Z
2012-01-04,DBC,27.850000,2439000,2026-09-05T01:17:07Z
2012-01-04,IEF,104.570000,1789000,2026-09-05T01:17:07Z
2012-01-04,IWM,74.559998,34648500,2026-09-05T01:17:07Z
2012-01-04,SPY,127.699997,127186500,2026-09-05T01:17:07Z
2012-01-04,TIP,116.760002,711100,2026-09-05T01:17:07Z
2012-01-04,TLT,118.010002,8417100,2026-09-05T01:17:07Z
2012-01-04,VEA,31.270000,2609200,2026-09-05T01:17:07Z
2012-01-04,VNQ,57.490002,2393900,2026-09-05T01:17:07Z
2012-01-04,VWO,39.220001,13972300,2026-09-05T01:17:07Z
2012-01-05,BIL,45.820000,489350,2026-09-05T01:17:07Z
2012-01-05,DBC,27.469999,1212500,2026-09-05T01:17:07Z
2012-01-05,IEF,104.589996,1311300,2026-09-05T01:17:07Z
2012-01-05,IWM,74.980003,57274600,2026-09-05T01:17:07Z
2012-01-05,SPY,128.039993,173895000,2026-09-05T01:17:07Z
2012-01-05,TIP,116.980003,2192900,2026-09-05T01:17:07Z
2012-01-05,TLT,117.800003,6465800,2026-09-05T01:17:07Z
2012-01-05,VEA,30.820000,2095900,2026-09-05T01:17:07Z
2012-01-05,VNQ,58.029999,1805000,2026-09-05T01:17:07Z
2012-01-05,VWO,39.029999,18686900,2026-09-05T01:17:07Z
2012-01-06,BIL,45.820000,476800,2026-09-05T01:17:07Z
2012-01-06,DBC,27.590000,17707200,2026-09-05T01:17:07Z
2012-01-06,IEF,105.000000,998200,2026-09-05T01:17:07Z
2012-01-06,IWM,74.790001,45499800,2026-09-05T01:17:07Z
2012-01-06,SPY,127.709999,148050000,2026-09-05T01:17:07Z
2012-01-06,TIP,117.370003,614000,2026-09-05T01:17:07Z
2012-01-06,TLT,118.730003,7348500,2026-09-05T01:17:07Z
2012-01-06,VEA,30.459999,2044000,2026-09-05T01:17:07Z
2012-01-06,VNQ,57.840000,1337800,2026-09-05T01:17:07Z
2012-01-06,VWO,38.570000,21649100,2026-09-05T01:17:07Z
2012-01-09,BIL,45.830002,490300,2026-09-05T01:17:07Z
2012-01-09,DBC,27.620001,2432600,2026-09-05T01:17:07Z
2012-01-09,IEF,105.019997,379900,2026-09-05T01:17:07Z
2012-01-09,IWM,75.169998,52042400,2026-09-05T01:17:07Z
2012-01-09,SPY,128.020004,99530200,2026-09-05T01:17:07Z
2012-01-09,TIP,117.489998,634900,2026-09-05T01:17:07Z
2012-01-09,TLT,118.519997,5582400,2026-09-05T01:17:07Z
2012-01-09,VEA,30.530001,1652200,2026-09-05T01:17:07Z
2012-01-09,VNQ,57.639999,1537200,2026-09-05T01:17:07Z
2012-01-09,VWO,38.880001,22563300,2026-09-05T01:17:07Z
2012-01-10,BIL,45.830002,352250,2026-09-05T01:17:07Z
2012-01-10,DBC,27.820000,2120000,2026-09-05T01:17:07Z
2012-01-10,IEF,104.809998,1636100,2026-09-05T01:17:07Z
2012-01-10,IWM,76.269997,42977600,2026-09-05T01:17:07Z
2012-01-10,SPY,129.130005,115282000,2026-09-05T01:17:07Z
2012-01-10,TIP,117.129997,657100,2026-09-05T01:17:07Z
2012-01-10,TLT,118.320000,8932500,2026-09-05T01:17:07Z
2012-01-10,VEA,31.030001,1861100,2026-09-05T01:17:07Z
2012-01-10,VNQ,58.279999,1558300,2026-09-05T01:17:07Z
2012-01-10,VWO,39.750000,16547600,2026-09-05T01:17:07Z
2012-01-11,BIL,45.820000,402000,2026-09-05T01:17:07Z
2012-01-11,DBC,27.740000,2079500,2026-09-05T01:17:07Z
2012-01-11,IEF,105.419998,931600,2026-09-05T01:17:07Z
2012-01-11,IWM,76.570000,33445800,2026-09-05T01:17:07Z
2012-01-11,SPY,129.199997,111540700,2026-09-05T01:17:07Z
2012-01-11,TIP,117.430000,604900,2026-09-05T01:17:07Z
2012-01-11,TLT,119.860001,8634500,2026-09-05T01:17:07Z
2012-01-11,VEA,30.930000,2770400,2026-09-05T01:17:07Z
2012-01-11,VNQ,58.689999,1407000,2026-09-05T01:17:07Z
2012-01-11,VWO,39.759998,20206000,2026-09-05T01:17:07Z
2012-01-12,BIL,45.820000,344250,2026-09-05T01:17:07Z
2012-01-12,DBC,27.350000,1740600,2026-09-05T01:17:07Z
2012-01-12,IEF,105.199997,685000,2026-09-05T01:17:07Z
2012-01-12,IWM,76.800003,36131400,2026-09-05T01:17:07Z
2012-01-12,SPY,129.509995,118983700,2026-09-05T01:17:07Z
2012-01-12,TIP,117.250000,754600,2026-09-05T01:17:07Z
2012-01-12,TLT,119.690002,7205400,2026-09-05T01:17:07Z
2012-01-12,VEA,31.020000,1348500,2026-09-05T01:17:07Z
2012-01-12,VNQ,58.259998,1734500,2026-09-05T01:17:07Z
2012-01-12,VWO,39.959999,19255700,2026-09-05T01:17:07Z
2012-01-13,BIL,45.820000,581600,2026-09-05T01:17:07Z
2012-01-13,DBC,27.290001,3156800,2026-09-05T01:17:07Z
2012-01-13,IEF,105.669998,554000,2026-09-05T01:17:07Z
2012-01-13,IWM,76.389999,42600400,2026-09-05T01:17:07Z
2012-01-13,SPY,128.839996,179836200,2026-09-05T01:17:07Z
2012-01-13,TIP,117.580002,1052100,2026-09-05T01:17:07Z
2012-01-13,TLT,120.879997,9819000,2026-09-05T01:17:07Z
2012-01-13,VEA,30.719999,2378000,2026-09-05T01:17:07Z
2012-01-13,VNQ,58.389999,1534700,2026-09-05T01:17:07Z
2012-01-13,VWO,39.619999,13618200,2026-09-05T01:17:07Z
2012-01-17,BIL,45.820000,210850,2026-09-05T01:17:07Z
2012-01-17,DBC,27.480000,1910500,2026-09-05T01:17:07Z
2012-01-17,IEF,105.769997,1158100,2026-09-05T01:17:07Z
2012-01-17,IWM,76.360001,34518400,2026-09-05T01:17:07Z
2012-01-17,SPY,129.339996,132209200,2026-09-05T01:17:07Z
2012-01-17,TIP,117.699997,983600,2026-09-05T01:17:07Z
2012-01-17,TLT,121.440002,5449900,2026-09-05T01:17:07Z
2012-01-17,VEA,31.020000,3998200,2026-09-05T01:17:07Z
2012-01-17,VNQ,58.869999,1450300,2026-09-05T01:17:07Z
2012-01-17,VWO,40.270000,26786400,2026-09-05T01:17:07Z
2012-01-18,BIL,45.820000,1529650,2026-09-05T01:17:07Z
2012-01-18,DBC,27.490000,1544100,2026-09-05T01:17:07Z
2012-01-18,IEF,105.440002,455200,2026-09-05T01:17:07Z
2012-01-18,IWM,77.720001,49330800,2026-09-05T01:17:07Z
2012-01-18,SPY,130.770004,163395200,2026-09-05T01:17:07Z
2012-01-18,TIP,117.610001,732700,2026-09-05T01:17:07Z
2012-01-18,TLT,119.970001,5804000,2026-09-05T01:17:07Z
2012-01-18,VEA,31.580000,1866200,2026-09-05T01:17:07Z
2012-01-18,VNQ,59.279999,1522000,2026-09-05T01:17:07Z
2012-01-18,VWO,41.259998,20889700,2026-09-05T01:17:07Z
2012-01-19,BIL,45.820000,728100,2026-09-05T01:17:07Z
2012-01-19,DBC,27.610001,2834400,2026-09-05T01:17:07Z
2012-01-19,IEF,104.809998,1587200,2026-09-05T01:17:07Z
2012-01-19,IWM,78.199997,35830500,2026-09-05T01:17:07Z
2012-01-19,SPY,131.460007,126328900,2026-09-05T01:17:07Z
2012-01-19,TIP,117.180000,784100,2026-09-05T01:17:07Z
2012-01-19,TLT,118.320000,8625700,2026-09-05T01:17:07Z
2012-01-19,VEA,31.950001,1633000,2026-09-05T01:17:07Z
2012-01-19,VNQ,59.509998,1277300,2026-09-05T01:17:07Z
2012-01-19,VWO,41.650002,16341700,2026-09-05T01:17:07Z
2012-01-20,BIL,45.820000,211400,2026-09-05T01:17:07Z
2012-01-20,DBC,27.410000,1907200,2026-09-05T01:17:07Z
2012-01-20,IEF,104.449997,650600,2026-09-05T01:17:07Z
2012-01-20,IWM,78.250000,42221200,2026-09-05T01:17:07Z
2012-01-20,SPY,131.949997,138230200,2026-09-05T01:17:07Z
2012-01-20,TIP,116.940002,662900,2026-09-05T01:17:07Z
2012-01-20,TLT,116.980003,6548200,2026-09-05T01:17:07Z
2012-01-20,VEA,32.099998,1565300,2026-09-05T01:17:07Z
2012-01-20,VNQ,59.880001,1352900,2026-09-05T01:17:07Z
2012-01-20,VWO,41.700001,16880900,2026-09-05T01:17:07Z
