date,symbol,close,volume,fetched_at
1996-01-02,SPY,62.140625,514400,2026-09-05T01:14:12Z
1996-01-03,SPY,62.312500,610300,2026-09-05T01:14:12Z
1996-01-04,SPY,61.718750,1129700,2026-09-05T01:14:12Z
1996-01-05,SPY,61.593750,302400,2026-09-05T01:14:12Z
1996-01-08,SPY,61.828125,179900,2026-09-05T01:14:12Z
1996-01-09,SPY,60.765625,415500,2026-09-05T01:14:12Z
1996-01-10,SPY,59.968750,787700,2026-09-05T01:14:12Z
1996-01-11,SPY,60.328125,513200,2026-09-05T01:14:12Z
1996-01-12,SPY,60.234375,390400,2026-09-05T01:14:12Z
1996-01-15,SPY,60.109375,154200,2026-09-05T01:14:12Z
1996-01-16,SPY,60.843750,454600,2026-09-05T01:14:12Z
1996-01-17,SPY,60.656250,407600,2026-09-05T01:14:12Z
1996-01-18,SPY,60.859375,425600,2026-09-05T01:14:12Z
1996-01-19,SPY,61.265625,169800,2026-09-05T01:14:12Z
1996-01-22,SPY,61.281250,288200,2026-09-05T01:14:12Z
1996-01-23,SPY,61.421875,362200,2026-09-05T01:14:12Z
1996-01-24,SPY,61.921875,1506500,2026-09-05T01:14:12Z
1996-01-25,SPY,61.703125,298400,2026-09-05T01:14:12Z
1996-01-26,SPY,62.234375,726300,2026-09-05T01:14:12Z
1996-01-29,SPY,62.484375,254800,2026-09-05T01:14:12Z
1996-01-30,SPY,63.015625,272100,2026-09-05T01:14:12Z
1996-01-31,SPY,63.671875,498000,2026-09-05T01:14:12Z
1996-02-01,SPY,63.906250,373900,2026-09-05T01:14:12Z
1996-02-02,SPY,63.640625,496200,2026-09-05T01:14:12Z
1996-02-05,SPY,64.156250,295300,2026-09-05T01:14:12Z
1996-02-06,SPY,64.765625,301600,2026-09-05T01:14:12Z
1996-02-07,SPY,65.140625,585100,2026-09-05T01:14:12Z
1996-02-08,SPY,65.843750,1526600,2026-09-05T01:14:12Z
1996-02-09,SPY,65.828125,804600,2026-09-05T01:14:12Z
1996-02-12,SPY,66.328125,626500,2026-09-05T01:14:12Z
1996-02-13,SPY,66.187500,1045900,2026-09-05T01:14:12Z
1996-02-14,SPY,65.609375,431400,2026-09-05T01:14:12Z
1996-02-15,SPY,65.203125,889500,2026-09-05T01:14:12Z
1996-02-16,SPY,64.937500,606100,2026-09-05T01:14:12Z
1996-02-20,SPY,64.296875,492300,2026-09-05T01:14:12Z
1996-02-21,SPY,65.093750,434000,2026-09-05T01:14:12Z
1996-02-22,SPY,66.125000,721400,2026-09-05T01:14:12Z
1996-02-23,SPY,65.937500,1430400,2026-09-05T01:14:12Z
1996-02-26,SPY,65.000000,1408400,2026-09-05T01:14:12Z
1996-02-27,SPY,64.796875,601000,2026-09-05T01:14:12Z
1996-02-28,SPY,64.500000,865900,2026-09-05T01:14:12Z
1996-02-29,SPY,63.875000,914300,2026-09-05T01:14:12Z
1996-03-01,SPY,64.890625,1452600,2026-09-05T01:14:12Z
1996-03-04,SPY,65.265625,652600,2026-09-05T01:14:12Z
1996-03-05,SPY,65.875000,402000,2026-09-05T01:14:12Z
1996-03-06,SPY,65.296875,624700,2026-09-05T01:14:12Z
1996-03-07,SPY,65.625000,534200,2026-09-05T01:14:12Z
1996-03-08,SPY,63.500000,2289900,2026-09-05T01:14:12Z
1996-03-11,SPY,64.234375,1511400,2026-09-05T01:14:12Z
1996-03-12,SPY,63.734375,1385300,2026-09-05T01:14:12Z
1996-03-13,SPY,64.171875,1019300,2026-09-05T01:14:12Z
1996-03-14,SPY,64.453125,725600,2026-09-05T01:14:12Z
1996-03-15,SPY,64.125000,869200,2026-09-05T01:14:12Z
1996-03-18,SPY,65.359375,917600,2026-09-05T01:14:12Z
1996-03-19,SPY,65.218750,858300,2026-09-05T01:14:12Z
1996-03-20,SPY,65.140625,744300,2026-09-05T01:14:12Z
1996-03-21,SPY,64.984375,650800,2026-09-05T01:14:12Z
1996-03-22,SPY,65.156250,344500,2026-09-05T01:14:12Z
1996-03-25,SPY,65.031250,802400,2026-09-05T01:14:12Z
1996-03-26,SPY,65.343750,969400,2026-09-05T01:14:12Z
1996-03-27,SPY,64.750000,809600,2026-09-05T01:14:12Z
1996-03-28,SPY,65.000000,1001300,2026-09-05T01:14:12Z
1996-03-29,SPY,64.687500,457700,2026-09-05T01:14:12Z
1996-04-01,SPY,65.437500,773400,2026-09-05T01:14:12Z
1996-04-02,SPY,65.562500,638800,2026-09-05T01:14:12Z
1996-04-03,SPY,65.562500,288000,2026-09-05T01:14:12Z
1996-04-04,SPY,65.515625,934900,2026-09-05T01:14:12Z
1996-04-08,SPY,64.390625,2217200,2026-09-05T01:14:12Z
1996-04-09,SPY,64.140625,1180900,2026-09-05T01:14:12Z
1996-04-10,SPY,63.000000,939500,2026-09-05T01:14:12Z
1996-04-11,SPY,62.921875,1276000,2026-09-05T01:14:12Z
1996-04-12,SPY,63.718750,411300,2026-09-05T01:14:12Z
1996-04-15,SPY,64.250000,484200,2026-09-05T01:14:12Z
1996-04-16,SPY,64.437500,429700,2026-09-05T01:14:12Z
1996-04-17,SPY,64.281250,525300,2026-09-05T01:14:12Z
1996-04-18,SPY,64.375000,818600,2026-09-05T01:14:12Z
1996-04-19,SPY,64.531250,885100,2026-09-05T01:14:12Z
1996-04-22,SPY,65.031250,828900,2026-09-05T01:14:12Z
1996-04-23,SPY,65.234375,225400,2026-09-05T01:14:12Z
1996-04-24,SPY,65.000000,699000,2026-09-05T01:14:12Z
1996-04-25,SPY,65.296875,475500,2026-09-05T01:14:12Z
1996-04-26,SPY,65.437500,563300,2026-09-05T01:14:12Z
1996-04-29,SPY,65.437500,219900,2026-09-05T01:14:12Z
1996-04-30,SPY,65.390625,184400,2026-09-05T01:14:12Z
1996-05-01,SPY,65.531250,561900,2026-09-05T01:14:12Z
1996-05-02,SPY,64.406250,1299600,2026-09-05T01:14:12Z
1996-05-03,SPY,64.312500,1329300,2026-09-05T01:14:12Z
1996-05-06,SPY,64.250000,647500,2026-09-05T01:14:12Z
1996-05-07,SPY,63.984375,582100,2026-09-05T01:14:12Z
1996-05-08,SPY,64.781250,1694700,2026-09-05T01:14:12Z
1996-05-09,SPY,64.734375,593400,2026-09-05T01:14:12Z
1996-05-10,SPY,65.375000,925100,2026-09-05T01:14:12Z
1996-05-13,SPY,66.359375,867500,2026-09-05T01:14:12Z
1996-05-14,SPY,66.765625,632300,2026-09-05T01:14:12Z
1996-05-15,SPY,66.687500,466100,2026-09-05T01:14:12Z
1996-05-16,SPY,66.828125,514400,2026-09-05T01:14:12Z
1996-05-17,SPY,67.187500,427700,2026-09-05T01:14:12Z
1996-05-20,SPY,67.640625,788500,2026-09-05T01:14:12Z
1996-05-21,SPY,67.546875,352700,2026-09-05T01:14:12Z
1996-05-22,SPY,68.187500,1218100,2026-09-05T01:14:12Z
1996-05-23,SPY,67.906250,967900,2026-09-05T01:14:12Z
1996-05-24,SPY,68.171875,659100,2026-09-05T01:14:12Z
1996-05-28,SPY,67.484375,456400,2026-09-05T01:14:12Z
1996-05-29,SPY,67.031250,649600,2026-09-05T01:14:12Z
1996-05-30,SPY,67.375000,895800,2026-09-05T01:14:12Z
1996-05-31,SPY,66.875000,923500,2026-09-05T01:14:12Z
1996-06-03,SPY,67.062500,503100,2026-09-05T01:14:12Z
1996-06-04,SPY,67.531250,627100,2026-09-05T01:14:12Z
1996-06-05,SPY,68.125000,428000,2026-09-05T01:14:12Z
1996-06-06,SPY,67.625000,523300,2026-09-05T01:14:12Z
1996-06-07,SPY,67.625000,1422800,2026-09-05T01:14:12Z
1996-06-10,SPY,67.406250,548800,2026-09-05T01:14:12Z
1996-06-11,SPY,67.343750,688700,2026-09-05T01:14:12Z
1996-06-12,SPY,67.218750,1120600,2026-09-05T01:14:12Z
1996-06-13,SPY,67.218750,1502000,2026-09-05T01:14:12Z
1996-06-14,SPY,66.937500,1468200,2026-09-05T01:14:12Z
1996-06-17,SPY,66.890625,1101000,2026-09-05T01:14:12Z
1996-06-18,SPY,66.343750,718000,2026-09-05T01:14:12Z
1996-06-19,SPY,66.640625,552100,2026-09-05T01:14:12Z
1996-06-20,SPY,66.593750,1234400,2026-09-05T01:14:12Z
1996-06-21,SPY,66.812500,573300,2026-09-05T01:14:12Z
1996-06-24,SPY,66.937500,416500,2026-09-05T01:14:12Z
1996-06-25,SPY,66.859375,454400,2026-09-05T01:14:12Z
1996-06-26,SPY,66.406250,838200,2026-09-05T01:14:12Z
1996-06-27,SPY,66.875000,1090500,2026-09-05T01:14:12Z
1996-06-28,SPY,67.109375,1060800,2026-09-05T01:14:12Z
1996-07-01,SPY,67.687500,471300,2026-09-05T01:14:12Z
1996-07-02,SPY,67.437500,389400,2026-09-05T01:14:12Z
1996-07-03,SPY,67.296875,308300,2026-09-05T01:14:12Z
1996-07-05,SPY,65.578125,842900,2026-09-05T01:14:12Z
