date,symbol,close,volume,fetched_at
2008-01-02,SPY,144.929993,204935600,2026-09-05T01:14:12Z
2008-01-03,SPY,144.860001,125133300,2026-09-05T01:14:12Z
2008-01-04,SPY,141.309998,232330900,2026-09-05T01:14:12Z
2008-01-07,SPY,141.190002,234991000,2026-09-05T01:14:12Z
2008-01-08,SPY,138.910004,326365700,2026-09-05T01:14:12Z
2008-01-09,SPY,140.369995,301824900,2026-09-05T01:14:12Z
2008-01-10,SPY,141.289993,335701200,2026-09-05T01:14:12Z
2008-01-11,SPY,140.149994,267076600,2026-09-05T01:14:12Z
2008-01-14,SPY,141.279999,170365500,2026-09-05T01:14:12Z
2008-01-15,SPY,138.169998,239940100,2026-09-05T01:14:12Z
2008-01-16,SPY,136.979996,378802600,2026-09-05T01:14:12Z
2008-01-17,SPY,133.429993,397892600,2026-09-05T01:14:12Z
2008-01-18,SPY,132.059998,348561500,2026-09-05T01:14:12Z
2008-01-22,SPY,130.720001,435923700,2026-09-05T01:14:12Z
2008-01-23,SPY,133.860001,511913000,2026-09-05T01:14:12Z
2008-01-24,SPY,134.990005,259949300,2026-09-05T01:14:12Z
2008-01-25,SPY,133.039993,269603900,2026-09-05T01:14:12Z
2008-01-28,SPY,135.240005,217934600,2026-09-05T01:14:12Z
2008-01-29,SPY,135.910004,168968300,2026-09-05T01:14:12Z
2008-01-30,SPY,134.910004,334939200,2026-09-05T01:14:12Z
2008-01-31,SPY,137.369995,343680800,2026-09-05T01:14:12Z
2008-02-01,SPY,139.580002,206843600,2026-09-05T01:14:12Z
2008-02-04,SPY,137.820007,124694300,2026-09-05T01:14:12Z
2008-02-05,SPY,134.130005,286882500,2026-09-05T01:14:12Z
2008-02-06,SPY,133.050003,250792900,2026-09-05T01:14:12Z
2008-02-07,SPY,133.929993,297368100,2026-09-05T01:14:12Z
2008-02-08,SPY,133.070007,221643500,2026-09-05T01:14:12Z
2008-02-11,SPY,133.750000,188576300,2026-09-05T01:14:12Z
2008-02-12,SPY,134.990005,256654400,2026-09-05T01:14:12Z
2008-02-13,SPY,136.369995,181967800,2026-09-05T01:14:12Z
2008-02-14,SPY,135.169998,215207200,2026-09-05T01:14:12Z
2008-02-15,SPY,135.139999,154110300,2026-09-05T01:14:12Z
2008-02-19,SPY,135.520004,145190000,2026-09-05T01:14:12Z
2008-02-20,SPY,135.919998,220085700,2026-09-05T01:14:12Z
2008-02-21,SPY,134.789993,201051200,2026-09-05T01:14:12Z
2008-02-22,SPY,135.619995,205491000,2026-09-05T01:14:12Z
2008-02-25,SPY,137.330002,190107000,2026-09-05T01:14:12Z
2008-02-26,SPY,138.360001,212420700,2026-09-05T01:14:12Z
2008-02-27,SPY,138.220001,168395800,2026-09-05T01:14:12Z
2008-02-28,SPY,136.869995,170831100,2026-09-05T01:14:12Z
2008-02-29,SPY,133.820007,252715200,2026-09-05T01:14:12Z
2008-03-03,SPY,133.500000,189483500,2026-09-05T01:14:12Z
2008-03-04,SPY,132.990005,282513100,2026-09-05T01:14:12Z
2008-03-05,SPY,133.830002,270681400,2026-09-05T01:14:12Z
2008-03-06,SPY,131.059998,247911700,2026-09-05T01:14:12Z
2008-03-07,SPY,129.710007,326434600,2026-09-05T01:14:12Z
2008-03-10,SPY,128.000000,235683600,2026-09-05T01:14:12Z
2008-03-11,SPY,132.600006,341440600,2026-09-05T01:14:12Z
2008-03-12,SPY,131.360001,229161100,2026-09-05T01:14:12Z
2008-03-13,SPY,131.649994,351504200,2026-09-05T01:14:12Z
2008-03-14,SPY,129.610001,484687800,2026-09-05T01:14:12Z
2008-03-17,SPY,128.300003,405311100,2026-09-05T01:14:12Z
2008-03-18,SPY,133.630005,334416600,2026-09-05T01:14:12Z
2008-03-19,SPY,130.320007,345971600,2026-09-05T01:14:12Z
2008-03-20,SPY,132.080002,245320700,2026-09-05T01:14:12Z
2008-03-24,SPY,134.720001,208977300,2026-09-05T01:14:12Z
2008-03-25,SPY,134.850006,192947200,2026-09-05T01:14:12Z
2008-03-26,SPY,133.199997,196934300,2026-09-05T01:14:12Z
2008-03-27,SPY,132.779999,225153200,2026-09-05T01:14:12Z
2008-03-28,SPY,131.509995,180896100,2026-09-05T01:14:12Z
2008-03-31,SPY,131.970001,166692100,2026-09-05T01:14:12Z
2008-04-01,SPY,136.610001,254547300,2026-09-05T01:14:12Z
2008-04-02,SPY,136.699997,210910800,2026-09-05T01:14:12Z
2008-04-03,SPY,137.039993,175884800,2026-09-05T01:14:12Z
2008-04-04,SPY,136.889999,204446800,2026-09-05T01:14:12Z
2008-04-07,SPY,136.960007,154245500,2026-09-05T01:14:12Z
2008-04-08,SPY,136.820007,148937300,2026-09-05T01:14:12Z
2008-04-09,SPY,135.830002,195610600,2026-09-05T01:14:12Z
2008-04-10,SPY,136.020004,192967800,2026-09-05T01:14:12Z
2008-04-11,SPY,133.380005,222973300,2026-09-05T01:14:12Z
2008-04-14,SPY,132.929993,160522000,2026-09-05T01:14:12Z
2008-04-15,SPY,133.240005,172389200,2026-09-05T01:14:12Z
2008-04-16,SPY,136.850006,189268900,2026-09-05T01:14:12Z
2008-04-17,SPY,137.050003,179665700,2026-09-05T01:14:12Z
2008-04-18,SPY,138.479996,218530600,2026-09-05T01:14:12Z
2008-04-21,SPY,138.550003,118587400,2026-09-05T01:14:12Z
2008-04-22,SPY,137.940002,162166000,2026-09-05T01:14:12Z
2008-04-23,SPY,137.720001,193309000,2026-09-05T01:14:12Z
2008-04-24,SPY,138.320007,229381300,2026-09-05T01:14:12Z
2008-04-25,SPY,139.600006,190788100,2026-09-05T01:14:12Z
2008-04-28,SPY,139.630005,105610200,2026-09-05T01:14:12Z
2008-04-29,SPY,139.080002,125514100,2026-09-05T01:14:12Z
2008-04-30,SPY,138.259995,208395900,2026-09-05T01:14:12Z
2008-05-01,SPY,141.119995,187279500,2026-09-05T01:14:12Z
2008-05-02,SPY,141.509995,181585500,2026-09-05T01:14:12Z
2008-05-05,SPY,140.830002,118504500,2026-09-05T01:14:12Z
2008-05-06,SPY,142.050003,179339800,2026-09-05T01:14:12Z
2008-05-07,SPY,139.520004,199267300,2026-09-05T01:14:12Z
2008-05-08,SPY,139.160004,178321200,2026-09-05T01:14:12Z
2008-05-09,SPY,138.899994,152588200,2026-09-05T01:14:12Z
2008-05-12,SPY,140.460007,147865900,2026-09-05T01:14:12Z
