date,symbol,close,volume,fetched_at
2010-01-04,BIL,45.849998,192800,2026-09-05T01:17:07Z
2010-01-04,DBC,25.240000,2046900,2026-09-05T01:17:07Z
2010-01-04,IEF,88.820000,619100,2026-09-05T01:17:07Z
2010-01-04,IWM,63.980000,42863900,2026-09-05T01:17:07Z
2010-01-04,SPY,113.330002,118944600,2026-09-05T01:17:07Z
2010-01-04,TIP,104.169998,3583200,2026-09-05T01:17:07Z
2010-01-04,TLT,89.809998,2829100,2026-09-05T01:17:07Z
2010-01-04,VEA,35.119999,2165800,2026-09-05T01:17:07Z
2010-01-04,VNQ,44.549999,2408400,2026-09-05T01:17:07Z
2010-01-04,VWO,42.400002,16750400,2026-09-05T01:17:07Z
2010-01-05,BIL,45.840000,105600,2026-09-05T01:17:07Z
2010-01-05,DBC,25.270000,2335400,2026-09-05T01:17:07Z
2010-01-05,IEF,89.209999,1547500,2026-09-05T01:17:07Z
2010-01-05,IWM,63.759998,55523100,2026-09-05T01:17:07Z
2010-01-05,SPY,113.629997,111579900,2026-09-05T01:17:07Z
2010-01-05,TIP,104.510002,1738200,2026-09-05T01:17:07Z
2010-01-05,TLT,90.389999,2841600,2026-09-05T01:17:07Z
2010-01-05,VEA,35.139999,881800,2026-09-05T01:17:07Z
2010-01-05,VNQ,44.500000,2054200,2026-09-05T01:17:07Z
2010-01-05,VWO,42.540001,13083300,2026-09-05T01:17:07Z
2010-01-06,BIL,45.840000,450300,2026-09-05T01:17:07Z
2010-01-06,DBC,25.719999,2262600,2026-09-05T01:17:07Z
2010-01-06,IEF,88.849998,365500,2026-09-05T01:17:07Z
2010-01-06,IWM,63.700001,59708600,2026-09-05T01:17:07Z
2010-01-06,SPY,113.709999,116074400,2026-09-05T01:17:07Z
2010-01-06,TIP,104.239998,1233900,2026-09-05T01:17:07Z
2010-01-06,TLT,89.180000,4099600,2026-09-05T01:17:07Z
2010-01-06,VEA,35.150002,2264900,2026-09-05T01:17:07Z
2010-01-06,VNQ,44.419998,2471200,2026-09-05T01:17:07Z
2010-01-06,VWO,42.799999,16128000,2026-09-05T01:17:07Z
2010-01-07,BIL,45.840000,264350,2026-09-05T01:17:07Z
2010-01-07,DBC,25.400000,1604100,2026-09-05T01:17:07Z
2010-01-07,IEF,88.849998,390900,2026-09-05T01:17:07Z
2010-01-07,IWM,64.169998,56123500,2026-09-05T01:17:07Z
2010-01-07,SPY,114.190002,131091100,2026-09-05T01:17:07Z
2010-01-07,TIP,104.400002,982100,2026-09-05T01:17:07Z
2010-01-07,TLT,89.330002,2793200,2026-09-05T01:17:07Z
2010-01-07,VEA,35.080002,811700,2026-09-05T01:17:07Z
2010-01-07,VNQ,44.900002,2091700,2026-09-05T01:17:07Z
2010-01-07,VWO,42.430000,7696600,2026-09-05T01:17:07Z
2010-01-08,BIL,45.840000,116700,2026-09-05T01:17:07Z
2010-01-08,DBC,25.379999,1565300,2026-09-05T01:17:07Z
2010-01-08,IEF,88.959999,382500,2026-09-05T01:17:07Z
2010-01-08,IWM,64.519997,48811500,2026-09-05T01:17:07Z
2010-01-08,SPY,114.570000,126402800,2026-09-05T01:17:07Z
2010-01-08,TIP,104.620003,866700,2026-09-05T01:17:07Z
2010-01-08,TLT,89.290001,2910700,2026-09-05T01:17:07Z
2010-01-08,VEA,35.459999,710000,2026-09-05T01:17:07Z
2010-01-08,VNQ,44.570000,2682000,2026-09-05T01:17:07Z
2010-01-08,VWO,42.689999,7663100,2026-09-05T01:17:07Z
2010-01-11,BIL,45.840000,131100,2026-09-05T01:17:07Z
2010-01-11,DBC,25.299999,1493800,2026-09-05T01:17:07Z
2010-01-11,IEF,89.019997,653600,2026-09-05T01:17:07Z
2010-01-11,IWM,64.260002,51638900,2026-09-05T01:17:07Z
2010-01-11,SPY,114.730003,106375700,2026-09-05T01:17:07Z
2010-01-11,TIP,104.389999,1076700,2026-09-05T01:17:07Z
2010-01-11,TLT,88.800003,2181300,2026-09-05T01:17:07Z
