date,symbol,close,volume,fetched_at
2017-01-03,BIL,45.720001,1769500,2026-09-05T01:17:07Z
2017-01-03,DBC,15.650000,5935100,2026-09-05T01:17:07Z
2017-01-03,IEF,104.769997,3230500,2026-09-05T01:17:07Z
2017-01-03,IWM,135.520004,29792400,2026-09-05T01:17:07Z
2017-01-03,SPY,225.240005,91366500,2026-09-05T01:17:07Z
2017-01-03,TIP,113.279999,2957500,2026-09-05T01:17:07Z
2017-01-03,TLT,119.639999,13217300,2026-09-05T01:17:07Z
2017-01-03,VEA,36.770000,10866500,2026-09-05T01:17:07Z
2017-01-03,VNQ,82.800003,9380300,2026-09-05T01:17:07Z
2017-01-03,VWO,36.169998,18705200,2026-09-05T01:17:07Z
2017-01-04,BIL,45.720001,522750,2026-09-05T01:17:07Z
2017-01-04,DBC,15.770000,3281500,2026-09-05T01:17:07Z
2017-01-04,IEF,104.889999,1523000,2026-09-05T01:17:07Z
2017-01-04,IWM,137.779999,34499400,2026-09-05T01:17:07Z
2017-01-04,SPY,226.580002,78744400,2026-09-05T01:17:07Z
2017-01-04,TIP,113.529999,2976200,2026-09-05T01:17:07Z
2017-01-04,TLT,120.099998,6699600,2026-09-05T01:17:07Z
2017-01-04,VEA,37.220001,8637100,2026-09-05T01:17:07Z
2017-01-04,VNQ,84.010002,6598700,2026-09-05T01:17:07Z
2017-01-04,VWO,36.500000,19171200,2026-09-05T01:17:07Z
2017-01-05,BIL,45.709999,627500,2026-09-05T01:17:07Z
2017-01-05,DBC,15.850000,28475900,2026-09-05T01:17:07Z
2017-01-05,IEF,105.570000,3344400,2026-09-05T01:17:07Z
2017-01-05,IWM,136.190002,30286900,2026-09-05T01:17:07Z
2017-01-05,SPY,226.399994,78379000,2026-09-05T01:17:07Z
2017-01-05,TIP,113.919998,1775600,2026-09-05T01:17:07Z
2017-01-05,TLT,121.980003,13265800,2026-09-05T01:17:07Z
2017-01-05,VEA,37.549999,8102200,2026-09-05T01:17:07Z
2017-01-05,VNQ,84.279999,8555700,2026-09-05T01:17:07Z
2017-01-05,VWO,36.880001,11923400,2026-09-05T01:17:07Z
2017-01-06,BIL,45.720001,321550,2026-09-05T01:17:07Z
2017-01-06,DBC,15.830000,2781800,2026-09-05T01:17:07Z
2017-01-06,IEF,105.089996,1601400,2026-09-05T01:17:07Z
2017-01-06,IWM,135.690002,23436000,2026-09-05T01:17:07Z
2017-01-06,SPY,227.210007,71559900,2026-09-05T01:17:07Z
2017-01-06,TIP,113.449997,978200,2026-09-05T01:17:07Z
2017-01-06,TLT,120.860001,8369300,2026-09-05T01:17:07Z
2017-01-06,VEA,37.400002,8368600,2026-09-05T01:17:07Z
2017-01-06,VNQ,84.290001,3901200,2026-09-05T01:17:07Z
2017-01-06,VWO,36.730000,13515300,2026-09-05T01:17:07Z
2017-01-09,BIL,45.720001,198600,2026-09-05T01:17:07Z
2017-01-09,DBC,15.590000,3365900,2026-09-05T01:17:07Z
2017-01-09,IEF,105.489998,1275000,2026-09-05T01:17:07Z
2017-01-09,IWM,134.800003,24077900,2026-09-05T01:17:07Z
2017-01-09,SPY,226.460007,46939700,2026-09-05T01:17:07Z
2017-01-09,TIP,113.629997,1691600,2026-09-05T01:17:07Z
2017-01-09,TLT,121.830002,8839100,2026-09-05T01:17:07Z
2017-01-09,VEA,37.310001,9042000,2026-09-05T01:17:07Z
2017-01-09,VNQ,83.529999,3546100,2026-09-05T01:17:07Z
2017-01-09,VWO,36.669998,14763200,2026-09-05T01:17:07Z
2017-01-10,BIL,45.709999,139000,2026-09-05T01:17:07Z
2017-01-10,DBC,15.520000,1915100,2026-09-05T01:17:07Z
2017-01-10,IEF,105.440002,1352700,2026-09-05T01:17:07Z
2017-01-10,IWM,136.089996,21684900,2026-09-05T01:17:07Z
2017-01-10,SPY,226.460007,63771900,2026-09-05T01:17:07Z
2017-01-10,TIP,113.720001,2508700,2026-09-05T01:17:07Z
2017-01-10,TLT,121.750000,8417900,2026-09-05T01:17:07Z
2017-01-10,VEA,37.349998,5933000,2026-09-05T01:17:07Z
2017-01-10,VNQ,82.820000,3959600,2026-09-05T01:17:07Z
2017-01-10,VWO,36.869999,12678400,2026-09-05T01:17:07Z
2017-01-11,BIL,45.720001,707250,2026-09-05T01:17:07Z
2017-01-11,DBC,15.690000,2711900,2026-09-05T01:17:07Z
2017-01-11,IEF,105.559998,1833700,2026-09-05T01:17:07Z
2017-01-11,IWM,136.330002,27428800,2026-09-05T01:17:07Z
2017-01-11,SPY,227.100006,74650000,2026-09-05T01:17:07Z
2017-01-11,TIP,114.080002,1169100,2026-09-05T01:17:07Z
2017-01-11,TLT,122.160004,9402500,2026-09-05T01:17:07Z
2017-01-11,VEA,37.610001,10396500,2026-09-05T01:17:07Z
2017-01-11,VNQ,82.309998,4498000,2026-09-05T01:17:07Z
2017-01-11,VWO,37.189999,13874600,2026-09-05T01:17:07Z
2017-01-12,BIL,45.720001,221350,2026-09-05T01:17:07Z
2017-01-12,DBC,15.920000,1752700,2026-09-05T01:17:07Z
2017-01-12,IEF,105.620003,1544700,2026-09-05T01:17:07Z
2017-01-12,IWM,135.279999,41844200,2026-09-05T01:17:07Z
2017-01-12,SPY,226.529999,72113200,2026-09-05T01:17:07Z
2017-01-12,TIP,114.180000,1014300,2026-09-05T01:17:07Z
2017-01-12,TLT,121.889999,9977600,2026-09-05T01:17:07Z
2017-01-12,VEA,37.639999,13565600,2026-09-05T01:17:07Z
2017-01-12,VNQ,82.730003,4670700,2026-09-05T01:17:07Z
2017-01-12,VWO,37.279999,11681900,2026-09-05T01:17:07Z
2017-01-13,BIL,45.720001,159800,2026-09-05T01:17:07Z
2017-01-13,DBC,15.890000,1241000,2026-09-05T01:17:07Z
2017-01-13,IEF,105.389999,1833200,2026-09-05T01:17:07Z
2017-01-13,IWM,136.259995,27784500,2026-09-05T01:17:07Z
2017-01-13,SPY,227.050003,62717900,2026-09-05T01:17:07Z
2017-01-13,TIP,113.980003,1920400,2026-09-05T01:17:07Z
2017-01-13,TLT,121.309998,9820000,2026-09-05T01:17:07Z
2017-01-13,VEA,37.779999,5351700,2026-09-05T01:17:07Z
2017-01-13,VNQ,82.610001,3658100,2026-09-05T01:17:07Z
2017-01-13,VWO,37.240002,11592600,2026-09-05T01:17:07Z
2017-01-17,BIL,45.720001,353250,2026-09-05T01:17:07Z
2017-01-17,DBC,15.880000,2168100,2026-09-05T01:17:07Z
2017-01-17,IEF,105.919998,1656800,2026-09-05T01:17:07Z
2017-01-17,IWM,134.410004,28197800,2026-09-05T01:17:07Z
2017-01-17,SPY,226.250000,61240800,2026-09-05T01:17:07Z
2017-01-17,TIP,114.339996,1440800,2026-09-05T01:17:07Z
2017-01-17,TLT,122.580002,7853300,2026-09-05T01:17:07Z
2017-01-17,VEA,37.680000,13265500,2026-09-05T01:17:07Z
2017-01-17,VNQ,83.250000,4139200,2026-09-05T01:17:07Z
2017-01-17,VWO,37.200001,8271700,2026-09-05T01:17:07Z
