date,symbol,close,volume,fetched_at
1994-01-03,SPY,46.468750,960900,2026-09-05T01:14:12Z
1994-01-04,SPY,46.656250,164300,2026-09-05T01:14:12Z
1994-01-05,SPY,46.750000,710900,2026-09-05T01:14:12Z
1994-01-06,SPY,46.750000,201000,2026-09-05T01:14:12Z
1994-01-07,SPY,47.031250,775500,2026-09-05T01:14:12Z
1994-01-10,SPY,47.593750,593700,2026-09-05T01:14:12Z
1994-01-11,SPY,47.500000,295200,2026-09-05T01:14:12Z
1994-01-12,SPY,47.343750,158400,2026-09-05T01:14:12Z
1994-01-13,SPY,47.218750,244300,2026-09-05T01:14:12Z
1994-01-14,SPY,47.406250,137200,2026-09-05T01:14:12Z
1994-01-17,SPY,47.406250,17700,2026-09-05T01:14:12Z
1994-01-18,SPY,47.468750,166400,2026-09-05T01:14:12Z
1994-01-19,SPY,47.343750,200800,2026-09-05T01:14:12Z
1994-01-20,SPY,47.468750,281100,2026-09-05T01:14:12Z
1994-01-21,SPY,47.375000,85600,2026-09-05T01:14:12Z
1994-01-24,SPY,47.187500,373800,2026-09-05T01:14:12Z
1994-01-25,SPY,47.187500,310400,2026-09-05T01:14:12Z
1994-01-26,SPY,47.312500,145100,2026-09-05T01:14:12Z
1994-01-27,SPY,47.750000,344500,2026-09-05T01:14:12Z
1994-01-28,SPY,47.875000,356500,2026-09-05T01:14:12Z
1994-01-31,SPY,48.218750,313800,2026-09-05T01:14:12Z
1994-02-01,SPY,47.968750,303600,2026-09-05T01:14:12Z
1994-02-02,SPY,48.281250,307600,2026-09-05T01:14:12Z
1994-02-03,SPY,48.062500,466100,2026-09-05T01:14:12Z
1994-02-04,SPY,46.968750,1403200,2026-09-05T01:14:12Z
1994-02-07,SPY,47.187500,516400,2026-09-05T01:14:12Z
1994-02-08,SPY,47.218750,188200,2026-09-05T01:14:12Z
1994-02-09,SPY,47.406250,144600,2026-09-05T01:14:12Z
1994-02-10,SPY,47.000000,883900,2026-09-05T01:14:12Z
1994-02-11,SPY,47.156250,519400,2026-09-05T01:14:12Z
1994-02-14,SPY,47.218750,2742100,2026-09-05T01:14:12Z
1994-02-15,SPY,47.468750,374700,2026-09-05T01:14:12Z
1994-02-16,SPY,47.437500,287600,2026-09-05T01:14:12Z
1994-02-17,SPY,47.156250,342400,2026-09-05T01:14:12Z
1994-02-18,SPY,46.875000,313300,2026-09-05T01:14:12Z
1994-02-22,SPY,47.343750,154500,2026-09-05T01:14:12Z
1994-02-23,SPY,47.218750,391700,2026-09-05T01:14:12Z
1994-02-24,SPY,46.593750,770800,2026-09-05T01:14:12Z
1994-02-25,SPY,46.812500,531300,2026-09-05T01:14:12Z
1994-02-28,SPY,46.812500,333000,2026-09-05T01:14:12Z
1994-03-01,SPY,46.625000,423600,2026-09-05T01:14:12Z
1994-03-02,SPY,46.687500,581500,2026-09-05T01:14:12Z
1994-03-03,SPY,46.562500,223200,2026-09-05T01:14:12Z
1994-03-04,SPY,46.687500,595800,2026-09-05T01:14:12Z
1994-03-07,SPY,46.937500,539800,2026-09-05T01:14:12Z
1994-03-08,SPY,46.750000,880300,2026-09-05T01:14:12Z
1994-03-09,SPY,46.968750,2500100,2026-09-05T01:14:12Z
1994-03-10,SPY,46.593750,207400,2026-09-05T01:14:12Z
1994-03-11,SPY,46.843750,576600,2026-09-05T01:14:12Z
1994-03-14,SPY,46.906250,345900,2026-09-05T01:14:12Z
1994-03-15,SPY,46.875000,748600,2026-09-05T01:14:12Z
1994-03-16,SPY,47.250000,455500,2026-09-05T01:14:12Z
1994-03-17,SPY,47.250000,133000,2026-09-05T01:14:12Z
1994-03-18,SPY,46.968750,365500,2026-09-05T01:14:12Z
1994-03-21,SPY,46.843750,324800,2026-09-05T01:14:12Z
1994-03-22,SPY,46.968750,435700,2026-09-05T01:14:12Z
1994-03-23,SPY,46.937500,698500,2026-09-05T01:14:12Z
1994-03-24,SPY,46.375000,1200500,2026-09-05T01:14:12Z
1994-03-25,SPY,45.937500,100900,2026-09-05T01:14:12Z
1994-03-28,SPY,46.000000,1117200,2026-09-05T01:14:12Z
1994-03-29,SPY,45.093750,338400,2026-09-05T01:14:12Z
1994-03-30,SPY,44.468750,1123900,2026-09-05T01:14:12Z
1994-03-31,SPY,44.593750,788800,2026-09-05T01:14:12Z
1994-04-04,SPY,43.906250,2627300,2026-09-05T01:14:12Z
1994-04-05,SPY,44.812500,1179000,2026-09-05T01:14:12Z
1994-04-06,SPY,44.812500,516500,2026-09-05T01:14:12Z
1994-04-07,SPY,45.031250,666100,2026-09-05T01:14:12Z
1994-04-08,SPY,44.687500,242400,2026-09-05T01:14:12Z
1994-04-11,SPY,44.875000,203300,2026-09-05T01:14:12Z
1994-04-12,SPY,44.812500,1409200,2026-09-05T01:14:12Z
