date,symbol,close,volume,fetched_at
2014-01-02,BIL,45.770000,265900,2026-09-05T01:17:07Z
2014-01-02,DBC,25.290001,2064400,2026-09-05T01:17:07Z
2014-01-02,IEF,99.629997,1161800,2026-09-05T01:17:07Z
2014-01-02,IWM,114.110001,44247700,2026-09-05T01:17:07Z
2014-01-02,SPY,182.919998,119636900,2026-09-05T01:17:07Z
2014-01-02,TIP,110.260002,681500,2026-09-05T01:17:07Z
2014-01-02,TLT,102.169998,8580800,2026-09-05T01:17:07Z
2014-01-02,VEA,40.980000,4919500,2026-09-05T01:17:07Z
2014-01-02,VNQ,64.570000,5829600,2026-09-05T01:17:07Z
2014-01-02,VWO,39.700001,48716300,2026-09-05T01:17:07Z
2014-01-03,BIL,45.779999,85850,2026-09-05T01:17:07Z
2014-01-03,DBC,25.129999,1797200,2026-09-05T01:17:07Z
2014-01-03,IEF,99.570000,637500,2026-09-05T01:17:07Z
2014-01-03,IWM,114.690002,26468000,2026-09-05T01:17:07Z
2014-01-03,SPY,182.889999,81390600,2026-09-05T01:17:07Z
2014-01-03,TIP,110.209999,389700,2026-09-05T01:17:07Z
2014-01-03,TLT,102.169998,4083800,2026-09-05T01:17:07Z
2014-01-03,VEA,40.990002,2613700,2026-09-05T01:17:07Z
2014-01-03,VNQ,64.930000,2771700,2026-09-05T01:17:07Z
2014-01-03,VWO,39.650002,44478300,2026-09-05T01:17:07Z
2014-01-06,BIL,45.770000,166200,2026-09-05T01:17:07Z
2014-01-06,DBC,25.160000,1790400,2026-09-05T01:17:07Z
2014-01-06,IEF,99.849998,666200,2026-09-05T01:17:07Z
2014-01-06,IWM,113.760002,36198000,2026-09-05T01:17:07Z
2014-01-06,SPY,182.360001,108028200,2026-09-05T01:17:07Z
2014-01-06,TIP,110.580002,1406700,2026-09-05T01:17:07Z
2014-01-06,TLT,102.599998,7796200,2026-09-05T01:17:07Z
2014-01-06,VEA,40.910000,2922600,2026-09-05T01:17:07Z
2014-01-06,VNQ,65.260002,2917500,2026-09-05T01:17:07Z
2014-01-06,VWO,39.270000,14390900,2026-09-05T01:17:07Z
2014-01-07,BIL,45.779999,214700,2026-09-05T01:17:07Z
2014-01-07,DBC,25.139999,1257200,2026-09-05T01:17:07Z
2014-01-07,IEF,100.010002,1055700,2026-09-05T01:17:07Z
2014-01-07,IWM,114.709999,28545300,2026-09-05T01:17:07Z
2014-01-07,SPY,183.479996,86144200,2026-09-05T01:17:07Z
2014-01-07,TIP,110.599998,392600,2026-09-05T01:17:07Z
2014-01-07,TLT,102.860001,4428100,2026-09-05T01:17:07Z
2014-01-07,VEA,41.150002,2195900,2026-09-05T01:17:07Z
2014-01-07,VNQ,65.550003,2582600,2026-09-05T01:17:07Z
2014-01-07,VWO,39.430000,15990800,2026-09-05T01:17:07Z
2014-01-08,BIL,45.779999,120550,2026-09-05T01:17:07Z
2014-01-08,DBC,24.900000,1346800,2026-09-05T01:17:07Z
2014-01-08,IEF,99.519997,1216700,2026-09-05T01:17:07Z
2014-01-08,IWM,114.860001,30763600,2026-09-05T01:17:07Z
2014-01-08,SPY,183.520004,96582300,2026-09-05T01:17:07Z
2014-01-08,TIP,110.529999,386500,2026-09-05T01:17:07Z
2014-01-08,TLT,102.580002,8513000,2026-09-05T01:17:07Z
2014-01-08,VEA,41.139999,3068400,2026-09-05T01:17:07Z
2014-01-08,VNQ,65.230003,3368400,2026-09-05T01:17:07Z
2014-01-08,VWO,39.360001,21010100,2026-09-05T01:17:07Z
