date,symbol,momentum,weight,canary_on,computed_at
2017-07-31,BIL,0.003783,1.0000,0,2026-09-05T01:19:03Z
2017-07-31,DBC,0.016297,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,IEF,-0.000373,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,IWM,0.067476,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,SPY,0.079090,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,TIP,-0.001369,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,TLT,-0.010679,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,VEA,0.106662,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,VNQ,0.008239,0.0000,0,2026-09-05T01:19:03Z
2017-07-31,VWO,0.115620,0.0000,0,2026-09-05T01:19:03Z
2017-08-31,BIL,0.005080,0.0000,1,2026-09-05T01:19:03Z
2017-08-31,DBC,0.012211,0.0000,1,2026-09-05T01:19:03Z
2017-08-31,IEF,0.011775,0.0000,1,2026-09-05T01:19:03Z
2017-08-31,IWM,0.046960,0.2500,1,2026-09-05T01:19:03Z
2017-08-31,SPY,0.062727,0.2500,1,2026-09-05T01:19:03Z
2017-08-31,TIP,0.007748,0.0000,1,2026-09-05T01:19:03Z
2017-08-31,TLT,0.018019,0.0000,1,2026-09-05T01:19:03Z
2017-08-31,VEA,0.086708,0.2500,1,2026-09-05T01:19:03Z
2017-08-31,VNQ,0.004892,0.0000,1,2026-09-05T01:19:03Z
2017-08-31,VWO,0.123757,0.2500,1,2026-09-05T01:19:03Z
2017-09-29,BIL,0.005588,1.0000,0,2026-09-05T01:19:03Z
2017-09-29,DBC,0.031021,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,IEF,-0.005903,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,IWM,0.104056,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,SPY,0.081379,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,TIP,-0.001575,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,TLT,-0.010717,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,VEA,0.098825,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,VNQ,0.009589,0.0000,0,2026-09-05T01:19:03Z
2017-09-29,VWO,0.094499,0.0000,0,2026-09-05T01:19:03Z
2017-10-31,BIL,0.006095,0.0000,1,2026-09-05T01:19:03Z
2017-10-31,DBC,0.064012,0.0000,1,2026-09-05T01:19:03Z
2017-10-31,IEF,-0.004237,0.0000,1,2026-09-05T01:19:03Z
2017-10-31,IWM,0.105546,0.2500,1,2026-09-05T01:19:03Z
2017-10-31,SPY,0.098966,0.2500,1,2026-09-05T01:19:03Z
2017-10-31,TIP,0.001604,0.0000,1,2026-09-05T01:19:03Z
2017-10-31,TLT,0.002968,0.0000,1,2026-09-05T01:19:03Z
2017-10-31,VEA,0.105704,0.2500,1,2026-09-05T01:19:03Z
2017-10-31,VNQ,0.010531,0.0000,1,2026-09-05T01:19:03Z
2017-10-31,VWO,0.103020,0.2500,1,2026-09-05T01:19:03Z
2017-11-30,BIL,0.006582,0.0000,1,2026-09-05T01:19:03Z
2017-11-30,DBC,0.062409,0.0000,1,2026-09-05T01:19:03Z
2017-11-30,IEF,-0.001370,0.0000,1,2026-09-05T01:19:03Z
2017-11-30,IWM,0.112506,0.2500,1,2026-09-05T01:19:03Z
2017-11-30,SPY,0.110492,0.2500,1,2026-09-05T01:19:03Z
2017-11-30,TIP,0.004672,0.0000,1,2026-09-05T01:19:03Z
2017-11-30,TLT,0.019249,0.0000,1,2026-09-05T01:19:03Z
2017-11-30,VEA,0.106187,0.2500,1,2026-09-05T01:19:03Z
2017-11-30,VNQ,0.047376,0.0000,1,2026-09-05T01:19:03Z
2017-11-30,VWO,0.095631,0.2500,1,2026-09-05T01:19:03Z
2017-12-29,BIL,0.006010,0.0000,1,2026-09-05T01:19:03Z
2017-12-29,DBC,0.076128,0.2500,1,2026-09-05T01:19:03Z
2017-12-29,IEF,0.006347,0.0000,1,2026-09-05T01:19:03Z
2017-12-29,IWM,0.066986,0.0000,1,2026-09-05T01:19:03Z
2017-12-29,SPY,0.102903,0.2500,1,2026-09-05T01:19:03Z
2017-12-29,TIP,0.017947,0.0000,1,2026-09-05T01:19:03Z
2017-12-29,TLT,0.041012,0.0000,1,2026-09-05T01:19:03Z
2017-12-29,VEA,0.106248,0.2500,1,2026-09-05T01:19:03Z
2017-12-29,VNQ,0.021129,0.0000,1,2026-09-05T01:19:03Z
2017-12-29,VWO,0.138406,0.2500,1,2026-09-05T01:19:03Z
