date,symbol,momentum,weight,canary_on,computed_at
2018-04-30,IEF,-0.021097,0.0000,0,2026-09-05T01:19:03Z
2018-04-30,IWM,0.035719,0.0000,0,2026-09-05T01:19:03Z
2018-04-30,SPY,0.029370,0.0000,0,2026-09-05T01:19:03Z
2018-04-30,TIP,-0.000472,0.0000,0,2026-09-05T01:19:03Z
2018-04-30,TLT,-0.019333,0.0000,0,2026-09-05T01:19:03Z
2018-04-30,VEA,0.036605,0.0000,0,2026-09-05T01:19:03Z
2018-04-30,VNQ,-0.028611,0.0000,0,2026-09-05T01:19:03Z
2018-04-30,VWO,0.020401,0.0000,0,2026-09-05T01:19:03Z
2018-05-31,BIL,0.006854,0.0000,1,2026-09-05T01:19:03Z
2018-05-31,DBC,0.116102,0.2500,1,2026-09-05T01:19:03Z
2018-05-31,IEF,-0.007197,0.0000,1,2026-09-05T01:19:03Z
2018-05-31,IWM,0.105500,0.2500,1,2026-09-05T01:19:03Z
2018-05-31,SPY,0.050254,0.2500,1,2026-09-05T01:19:03Z
2018-05-31,TIP,0.005647,0.0000,1,2026-09-05T01:19:03Z
2018-05-31,TLT,0.006921,0.0000,1,2026-09-05T01:19:03Z
2018-05-31,VEA,0.019881,0.0000,1,2026-09-05T01:19:03Z
2018-05-31,VNQ,0.021285,0.2500,1,2026-09-05T01:19:03Z
2018-05-31,VWO,0.014012,0.0000,1,2026-09-05T01:19:03Z
2018-06-29,BIL,0.007051,0.0000,1,2026-09-05T01:19:03Z
2018-06-29,DBC,0.077440,0.2500,1,2026-09-05T01:19:03Z
2018-06-29,IEF,-0.009797,0.0000,1,2026-09-05T01:19:03Z
2018-06-29,IWM,0.084647,0.2500,1,2026-09-05T01:19:03Z
2018-06-29,SPY,0.052347,0.2500,1,2026-09-05T01:19:03Z
2018-06-29,TIP,0.008657,0.0000,1,2026-09-05T01:19:03Z
2018-06-29,TLT,-0.005176,0.0000,1,2026-09-05T01:19:03Z
2018-06-29,VEA,0.001764,0.0000,1,2026-09-05T01:19:03Z
2018-06-29,VNQ,0.038678,0.2500,1,2026-09-05T01:19:03Z
2018-06-29,VWO,-0.039345,0.0000,1,2026-09-05T01:19:03Z
2018-07-31,BIL,0.007263,0.0000,1,2026-09-05T01:19:03Z
2018-07-31,DBC,0.028435,0.2500,1,2026-09-05T01:19:03Z
2018-07-31,IEF,-0.007859,0.0000,1,2026-09-05T01:19:03Z
2018-07-31,IWM,0.088955,0.2500,1,2026-09-05T01:19:03Z
2018-07-31,SPY,0.068313,0.2500,1,2026-09-05T01:19:03Z
2018-07-31,TIP,0.002970,0.0000,1,2026-09-05T01:19:03Z
2018-07-31,TLT,-0.006108,0.0000,1,2026-09-05T01:19:03Z
2018-07-31,VEA,0.006814,0.0000,1,2026-09-05T01:19:03Z
2018-07-31,VNQ,0.040158,0.2500,1,2026-09-05T01:19:03Z
2018-07-31,VWO,-0.014922,0.0000,1,2026-09-05T01:19:03Z
2018-08-31,BIL,0.007460,0.0000,1,2026-09-05T01:19:03Z
2018-08-31,DBC,0.042367,0.2500,1,2026-09-05T01:19:03Z
2018-08-31,IEF,-0.000106,0.0000,1,2026-09-05T01:19:03Z
2018-08-31,IWM,0.130222,0.2500,1,2026-09-05T01:19:03Z
2018-08-31,SPY,0.095241,0.2500,1,2026-09-05T01:19:03Z
2018-08-31,TIP,0.009973,0.0000,1,2026-09-05T01:19:03Z
2018-08-31,TLT,0.005120,0.0000,1,2026-09-05T01:19:03Z
2018-08-31,VEA,-0.000218,0.0000,1,2026-09-05T01:19:03Z
2018-08-31,VNQ,0.078604,0.2500,1,2026-09-05T01:19:03Z
2018-08-31,VWO,-0.055467,0.0000,1,2026-09-05T01:19:03Z
2018-09-28,BIL,0.007404,1.0000,0,2026-09-05T01:19:03Z
2018-09-28,DBC,0.068884,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,IEF,-0.014520,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,IWM,0.070278,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,SPY,0.093881,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,TIP,-0.003791,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,TLT,-0.029791,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,VEA,0.009949,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,VNQ,0.022697,0.0000,0,2026-09-05T01:19:03Z
2018-09-28,VWO,-0.044410,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,BIL,0.007806,1.0000,0,2026-09-05T01:19:03Z
2018-10-31,DBC,-0.011962,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,IEF,-0.009537,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,IWM,-0.050158,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,SPY,0.000309,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,TIP,-0.015487,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,TLT,-0.042704,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,VEA,-0.090595,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,VNQ,-0.001696,0.0000,0,2026-09-05T01:19:03Z
2018-10-31,VWO,-0.122625,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,BIL,0.008142,1.0000,0,2026-09-05T01:19:03Z
2018-11-30,DBC,-0.106131,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,IEF,0.000085,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,IWM,-0.037281,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,SPY,0.014517,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,TIP,-0.009560,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,TLT,-0.027878,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,VEA,-0.059099,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,VNQ,0.029670,0.0000,0,2026-09-05T01:19:03Z
2018-11-30,VWO,-0.044059,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,BIL,0.008603,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,DBC,-0.127321,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,IEF,0.026864,1.0000,0,2026-09-05T01:19:03Z
2018-12-31,IWM,-0.152088,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,SPY,-0.084556,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,TIP,-0.006989,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,TLT,0.025689,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,VEA,-0.115152,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,VNQ,-0.066255,0.0000,0,2026-09-05T01:19:03Z
2018-12-31,VWO,-0.081453,0.0000,0,2026-09-05T01:19:03Z
